tag_id,book_id,goodreads_book_id,count
8717,9937,13010211,155
8717,1355,13027304,109
8717,8994,13030356,293
8717,9709,13031445,181
8717,9786,13035050,169
8717,7938,13037558,343
8717,4991,13041934,173
8717,7452,13042154,382
8717,1169,13047090,1242
8717,3975,13049981,310
8717,8813,13051316,324
8717,2350,13056159,108
8717,9500,13056511,296
8717,7228,13057939,488
8717,8058,13065142,201
8717,9955,13065327,199
8717,7557,13069213,424
8717,7134,13070346,325
8717,5688,13083008,218
8717,946,13089710,993
8717,6936,13093001,272
8717,6486,13097901,119
8717,1141,13099738,1640
8717,1170,13104080,2145
8717,8200,13105527,808
8717,7244,13109291,200
8717,7100,13111733,509
8717,9218,13115995,200
8717,7376,13117308,287
8717,5710,13125234,306
8717,1054,13125947,3172
8717,1610,13127599,380
8717,9207,13132816,293
8717,2983,13138635,1278
8717,3040,13146214,469
8717,2866,13147230,377
8717,7625,13148921,401
8717,4049,13151129,113
8717,9445,13151283,154
8717,9829,13151637,539
8717,2590,13152194,2747
8717,3442,13152287,230
8717,9374,13152668,177
8717,8936,13153693,928
8717,1183,13154150,1377
8717,5209,13154933,699
8717,3300,13154952,646
8717,313,13158800,9880
8717,8374,13163846,204
8717,7610,13167062,195
8717,7403,13167796,656
8717,8828,13167847,315
8717,9110,13170021,337
8717,6270,13170596,482
8717,9959,13178410,136
8717,6489,13183957,389
8717,4098,13184572,458
8717,8110,13184992,201
8717,1651,13188676,920
8717,5453,13193855,2218
8717,4545,13202092,248
8717,581,13206760,362
8717,774,13206828,4380
8717,1353,13206900,5286
8717,2922,13223349,295
8717,2868,13223520,715
8717,9050,13226173,257
8717,7072,13227319,122
8717,9094,13230263,375
8717,8303,13235689,125
8717,9260,13237327,174
8717,8271,13239822,369
8717,5576,13241659,407
8717,8301,13252406,242
8717,2377,13253276,555
8717,4247,13256064,517
8717,5535,13262061,233
8717,837,13262783,1380
8717,1517,13281368,3049
8717,6178,13281637,539
8717,7528,13282015,303
8717,3706,13312527,296
8717,9077,13316328,297
8717,4409,13323842,218
8717,1903,13324841,1604
8717,4116,13325079,752
8717,2799,13326831,1396
8717,5562,13330370,509
8717,2516,13330761,1121
8717,7279,13330771,1245
8717,5603,13331184,370
8717,6971,13331199,189
8717,8566,13333093,675
8717,12,13335037,28677
8717,6356,13337715,687
8717,6497,13337716,446
8717,5584,13345975,600
8717,3623,13353667,1444
8717,2525,13359067,321
8717,9845,13360101,184
8717,8622,13363270,198
8717,4635,13366259,579
8717,3589,13369678,140
8717,644,13372690,122
8717,6140,13390528,202
8717,3260,13402447,766
8717,5638,13412515,235
8717,3378,13413589,542
8717,713,13414446,1706
8717,2777,13414676,1186
8717,7391,13415554,262
8717,4761,13416236,360
8717,8509,13417946,148
8717,7621,13419891,167
8717,7028,13425570,643
8717,9878,13426114,255
8717,9782,13431827,207
8717,4767,13435889,426
8717,2896,13436373,1358
8717,1455,13438524,2477
8717,4224,13448656,333
8717,4470,13450339,1545
8717,4488,13452375,194
8717,742,13453029,1500
8717,2141,13454149,726
8717,4093,13477676,676
8717,5984,13477819,551
8717,1209,13486122,906
8717,702,13486632,8325
8717,4935,13489517,1033
8717,9989,13489518,208
8717,9729,13489919,601
8717,3467,13495034,605
8717,962,13496084,846
8717,2776,13496738,415
8717,3694,13497505,2167
8717,7987,13497991,439
8717,6759,13502963,306
8717,8511,13502970,266
8717,1281,13503109,2789
8717,5461,13505130,130
8717,7821,13507011,380
8717,2018,13507212,1705
8717,9756,13508021,367
8717,1012,13508607,319
8717,8383,13513205,265
8717,7355,13514612,341
8717,5662,13517455,604
8717,965,13517535,1752
8717,9466,13519844,196
8717,5692,13521299,497
8717,2908,13522285,1425
8717,8252,13522957,535
8717,7009,13523061,164
8717,6851,13526026,552
8717,320,13526165,1267
8717,5529,13530973,100
8717,4438,13530981,2133
8717,6827,13531832,862
8717,5664,13533740,2163
8717,3768,13536649,268
8717,96,13536860,966
8717,4354,13537891,163
8717,2248,13538641,1323
8717,850,13538873,188
8717,698,13539044,2077
8717,3134,13540215,1145
8717,9196,13543138,126
8717,3337,13545075,532
8717,8668,13546173,160
8717,874,13547180,2936
8717,1899,13547188,1413
8717,8809,13547234,190
8717,5859,13547289,164
8717,4058,13547381,441
8717,7275,13547504,2436
8717,6040,13555073,606
8717,6525,13560262,190
8717,5153,13561164,444
8717,2664,13562049,1292
8717,7937,13562054,1382
8717,2070,13563669,153
8717,8363,13565676,191
8717,4365,13565914,606
8717,4962,13568322,279
8717,9136,13568619,1562
8717,2955,13570854,958
8717,218,13572249,5582
8717,1543,13573236,663
8717,9121,13573419,452
8717,4056,13573622,404
8717,5190,13573795,166
8717,7554,13574417,370
8717,2978,13578175,412
8717,7745,13580928,231
8717,6051,13580951,360
8717,5511,13581990,504
8717,843,13584236,2307
8717,1187,13586707,131
8717,2060,13588356,8154
8717,3227,13588394,137
8717,7337,13589182,2799
8717,8046,13593553,1056
8717,8468,13593555,250
8717,1182,13596166,1854
8717,334,13596809,2658
8717,8554,13597723,370
8717,3328,13597728,236
8717,1773,13600318,996
8717,8603,13601550,312
8717,1195,13602426,322
8717,6236,13603717,231
8717,7160,13605727,106
8717,3199,13612739,295
8717,1197,13615258,384
8717,3545,13615414,313
8717,2814,13618440,2240
8717,8429,13623777,502
8717,4564,13624367,212
8717,1152,13624688,2414
8717,2801,13628209,121
8717,5447,13628812,682
8717,5217,13630171,858
8717,7935,13634927,249
8717,5442,13638125,1173
8717,3576,13638570,442
8717,1134,13639050,915
8717,6960,13640229,312
8717,2316,13641208,2170
8717,7670,13642710,801
8717,1874,13642950,168
8717,5641,13642963,259
8717,1951,13643567,201
8717,2356,13644052,105
8717,9101,13649056,151
8717,2707,13707738,1461
8717,6878,13708346,448
8717,9492,13722526,336
8717,4020,13722902,556
8717,5762,13765729,1725
8717,8436,14060046,426
8717,1743,14061955,1873
8717,2587,14061957,645
8717,6542,14165516,289
8717,4226,14288998,451
8717,1002,14290364,2410
8717,9190,14367051,352
8717,1790,14568987,456
8717,2502,14740588,103
8717,6771,14745338,489
8717,7699,14759321,281
8717,9154,14781219,323
8717,4626,14781501,298
8717,7243,14889780,302
8717,1563,15034320,3810
8717,9174,15059301,541
8717,4540,15062217,464
8717,7077,15096257,193
8717,2726,15283043,706
8717,7199,15451058,3943
8717,1813,15505346,646
8717,7222,15513156,175
8717,6814,15698479,350
8717,5328,15703770,520
8717,3748,15704001,741
8717,1029,15704307,1158
8717,2118,15704459,308
8717,3249,15704486,917
8717,4718,15711341,110
8717,6098,15717721,557
8717,539,15717943,3237
8717,7265,15722284,580
8717,8678,15723286,246
8717,1952,15724396,5722
8717,8017,15728921,566
8717,1770,15729539,2537
8717,4826,15730101,450
8717,7709,15733346,1000
8717,6786,15733523,650
8717,6676,15733851,561
8717,4377,15734464,378
8717,7219,15738951,412
8717,3426,15739018,682
8717,6739,15742039,181
8717,7744,15743075,524
8717,6214,15743078,120
8717,5811,15745371,114
8717,164,15745753,23261
8717,861,15745950,2641
8717,4741,15748335,303
8717,2972,15748898,427
8717,892,15751404,5026
8717,6890,15752115,126
8717,8918,15752757,285
8717,749,15753740,3979
8717,6933,15755201,246
8717,3004,15757434,240
8717,796,15760001,196
8717,9713,15761241,278
8717,8881,15762186,214
8717,9035,15762975,306
8717,9802,15766776,332
8717,8569,15767586,466
8717,3749,15768191,108
8717,4135,15768409,789
8717,9122,15768536,402
8717,7085,15769463,245
8717,7273,15771862,335
8717,939,15776309,239
8717,9485,15776904,203
8717,6466,15777621,345
8717,3666,15778138,257
8717,2067,15781725,266
8717,2562,15783307,570
8717,277,15783514,951
8717,2437,15784909,1250
8717,7209,15786792,211
8717,551,15790842,413
8717,2962,15790873,1144
8717,4378,15790883,1015
8717,3005,15791154,393
8717,7719,15791403,521
8717,3914,15793074,995
8717,7040,15793165,319
8717,3615,15793184,858
8717,5236,15793186,268
8717,8473,15793231,174
8717,5922,15795628,195
8717,4843,15797397,1910
8717,6507,15797722,116
8717,1001,15797938,119
8717,9418,15799151,357
8717,1893,15799166,800
8717,4511,15799936,291
8717,7613,15801381,273
8717,5944,15801668,1256
8717,7964,15801967,722
8717,5869,15802944,1229
8717,9520,15803037,910
8717,2538,15803059,2005
8717,5709,15803141,807
8717,5631,15803757,436
8717,8579,15806231,307
8717,6088,15808287,228
8717,7902,15808816,387
8717,8887,15810910,254
8717,4837,15811495,535
8717,8639,15811520,446
8717,1700,15811545,3246
8717,2048,15811568,294
8717,655,15812814,4546
8717,7435,15813668,221
8717,2349,15814872,192
8717,1009,15815333,2586
8717,7397,15815364,107
8717,318,15818107,5321
8717,8990,15818164,442
8717,8658,15818333,246
8717,2396,15818362,325
8717,1474,15819028,3347
8717,9634,15820492,104
8717,2532,15820748,466
8717,2204,15823461,1143
8717,172,15823480,478
8717,9700,15824358,945
8717,4879,15827066,1039
8717,6803,15828714,247
8717,5644,15832316,242
8717,7190,15832932,222
8717,3434,15835685,248
8717,858,15839976,7455
8717,3245,15839984,100
8717,2791,15842230,991
8717,1036,15842441,1045
8717,6071,15843166,1038
8717,6577,15849910,903
8717,2042,15851746,234
8717,7329,15852479,107
8717,1981,15852756,732
8717,942,15858248,1755
8717,2599,15861491,1024
8717,3164,15937108,1572
8717,6451,15942636,456
8717,5893,15944406,439
8717,8561,15954540,1113
8717,9745,15954546,1190
8717,4652,15981894,228
8717,1979,15985348,787
8717,8851,15985372,301
8717,3483,15985373,140
8717,8751,15985392,124
8717,2542,15990969,630
8717,4448,15993374,172
8717,2769,15994634,525
8717,7642,16000044,570
8717,8022,16000980,381
8717,2779,16001443,236
8717,3825,16002136,366
8717,6834,16007855,276
8717,9242,16029994,357
8717,9678,16031679,107
8717,2847,16033842,1418
8717,2483,16033902,188
8717,3549,16033906,562
8717,4604,16033909,449
8717,9572,16042305,116
8717,5848,16043804,337
8717,3290,16044981,296
8717,7698,16045078,427
8717,4552,16045144,515
8717,6464,16045855,453
8717,6001,16047244,318
8717,3502,16052012,242
8717,6100,16053316,295
8717,1400,16054217,2357
8717,5140,16054808,101
8717,5132,16054811,217
8717,6343,16055475,318
8717,589,16056408,1937
8717,8204,16056862,574
8717,9052,16061295,267
8717,5096,16062210,333
8717,3107,16062211,501
8717,2792,16065004,1524
8717,8715,16065538,155
8717,324,16068905,1255
8717,2533,16069030,1390
8717,5098,16070018,507
8717,6421,16070143,173
8717,3422,16070521,576
8717,812,16070903,1089
8717,3193,16071701,756
8717,6958,16071736,363
8717,3343,16071745,1608
8717,630,16071764,10078
8717,7474,16071767,395
8717,7740,16074748,238
8717,9942,16074758,258
8717,7472,16076787,581
8717,8709,16077150,272
8717,6099,16079228,1074
8717,9893,16081202,183
8717,938,16081272,1637
8717,1475,16081961,5826
8717,1943,16085481,3347
8717,4856,16085517,722
8717,4198,16090636,511
8717,5513,16090981,225
8717,5063,16093188,152
8717,5768,16096514,244
8717,842,16096824,6786
8717,6115,16096873,119
8717,3194,16099180,665
8717,4724,16099189,450
8717,4344,16101018,199
8717,4033,16101126,918
8717,452,16101128,12792
8717,1143,16102004,1547
8717,5888,16102880,326
8717,4008,16109563,360
8717,3525,16113737,1634
8717,1219,16113791,861
8717,6205,16114861,191
8717,359,16115612,101
8717,5183,16116760,1933
8717,8178,16117182,856
8717,2576,16117506,549
8717,4637,16117804,435
8717,4807,16119079,459
8717,3327,16120760,1189
8717,5197,16122034,243
8717,5530,16122163,353
8717,4312,16122643,107
8717,5064,16124019,106
8717,9930,16128105,235
8717,4674,16130537,504
8717,794,16130549,506
8717,6482,16130986,2796
8717,4631,16131025,547
8717,2728,16131032,1513
8717,7184,16131072,356
8717,3267,16131077,973
8717,1366,16131484,2961
8717,4185,16134551,774
8717,2276,16134782,852
8717,9285,16136599,597
8717,2330,16136959,230
8717,3259,16138688,941
8717,2748,16139641,203
8717,1470,16140036,1564
8717,4324,16140408,403
8717,2173,16141924,1478
8717,3074,16142053,1641
8717,2151,16148398,148
8717,9235,16148938,127
8717,7948,16150119,1067
8717,2884,16150830,1619
8717,5488,16150831,1234
8717,8442,16150996,553
8717,2450,16151178,290
8717,5998,16152943,481
8717,9944,16158498,1744
8717,5719,16158508,327
8717,4430,16158519,382
8717,8467,16158527,526
8717,4254,16158535,238
8717,610,16158542,7671
8717,2528,16158558,325
8717,4321,16158596,629
8717,253,16160797,11869
8717,5021,16163690,591
8717,3458,16169737,131
8717,9683,16170522,627
8717,9570,16170625,261
8717,9425,16171259,350
8717,1306,16171291,864
8717,7224,16174197,479
8717,8164,16175040,300
8717,1212,16176440,2432
8717,285,16181775,468
8717,9932,16182601,568
8717,7356,16218778,970
8717,8086,16233105,277
8717,4029,16240761,950
8717,4738,16247792,733
8717,423,16248068,1770
8717,5103,16248078,607
8717,2886,16248113,1807
8717,7582,16248139,390
8717,8601,16248196,293
8717,3747,16248311,170
8717,7876,16256798,5312
8717,3981,16277248,157
8717,1730,16278318,3100
8717,5040,16279856,115
8717,9282,16280689,419
8717,4267,16282066,649
8717,6415,16299256,512
8717,8785,16299341,272
8717,8113,16299991,1064
8717,7956,16301111,540
8717,3704,16303287,1111
8717,2941,16429619,2355
8717,7765,16479439,142
8717,9420,16704759,146
8717,9256,16762211,201
8717,1295,17029526,140
8717,4450,17032328,300
8717,2244,17131869,284
8717,3017,17156015,292
8717,7368,17158513,250
8717,2443,17158596,789
8717,7816,17163514,233
8717,5308,17165932,435
8717,8834,17166702,392
8717,7870,17167042,338
8717,4150,17167084,559
8717,752,17167166,5760
8717,7892,17167572,223
8717,4786,17171909,2242
8717,9089,17181905,371
8717,970,17182126,793
8717,7843,17182421,498
8717,7255,17190226,265
8717,7705,17191012,338
8717,9150,17192373,155
8717,3087,17199504,1587
8717,5170,17201095,269
8717,5821,17201104,227
8717,7999,17201110,205
8717,3297,17202452,339
8717,4086,17204568,1773
8717,5555,17204860,444
8717,240,17212231,18146
8717,8919,17225311,353
8717,5300,17231976,327
8717,7178,17232261,313
8717,8219,17233800,268
8717,4350,17234658,550
8717,886,17235026,944
8717,9844,17235347,153
8717,4770,17237214,467
8717,9387,17254035,161
8717,2106,17255265,775
8717,3032,17255435,2476
8717,9825,17257484,356
8717,7445,17257990,101
8717,7434,17257993,232
8717,2793,17262155,1296
8717,2641,17262159,450
8717,2570,17262203,125
8717,9604,17262206,426
8717,8414,17262236,346
8717,3135,17262366,1722
8717,3633,17267122,611
8717,9501,17285330,546
8717,6103,17286162,497
8717,2872,17286747,720
8717,3667,17286958,1390
8717,8926,17287009,224
8717,3315,17287028,138
8717,1092,17288661,357
8717,1837,17306293,155
8717,4998,17312201,247
8717,4764,17314410,431
8717,1165,17314430,1030
8717,6711,17317675,252
8717,7729,17325147,621
8717,7096,17329041,360
8717,2895,17331349,598
8717,6478,17331518,171
8717,8958,17331828,783
8717,6837,17332207,192
8717,862,17332218,3882
8717,8328,17332564,215
8717,4572,17332969,718
8717,7101,17333171,384
8717,146,17333223,25951
8717,3507,17333227,291
8717,1920,17333230,5747
8717,6638,17333277,455
8717,8070,17333279,344
8717,6599,17333302,1789
8717,2061,17333319,1567
8717,2218,17333324,1338
8717,5669,17333431,473
8717,2665,17333880,601
8717,6597,17334079,361
8717,7612,17334495,1806
8717,7303,17336849,394
8717,2040,17340050,1001
8717,9591,17342700,393
8717,7300,17345242,485
8717,6862,17346698,484
8717,1782,17347389,3211
8717,9091,17348985,276
8717,2281,17349023,1735
8717,6948,17349163,169
8717,3435,17349203,361
8717,6990,17349222,840
8717,9652,17352874,266
8717,4241,17375956,413
8717,6424,17377032,291
8717,2558,17378508,1594
8717,3441,17378527,1748
8717,2905,17380041,1186
8717,3118,17383934,172
8717,2880,17383994,1261
8717,7930,17401198,983
8717,923,17402605,2624
8717,8810,17406847,414
8717,7962,17407233,232
8717,4073,17411703,415
8717,7871,17412188,550
8717,8488,17443673,574
8717,9130,17449197,392
8717,4662,17449417,442
8717,7161,17452179,709
8717,7954,17455541,408
8717,4929,17455585,571
8717,8500,17455815,268
8717,4499,17456328,1111
8717,1271,17465453,3051
8717,9108,17504320,204
8717,7043,17524166,743
8717,8684,17557143,1550
8717,5819,17557913,431
8717,5457,17558817,539
8717,6286,17560674,476
8717,4305,17562900,392
8717,6596,17563080,186
8717,3039,17565845,125
8717,8483,17569860,224
8717,8407,17570105,1019
8717,8911,17570538,990
8717,7438,17571466,592
8717,721,17571564,2457
8717,1017,17572903,399
8717,9437,17573684,127
8717,7235,17607848,395
8717,6309,17608111,309
8717,1769,17617277,705
8717,1849,17623975,1778
8717,4803,17660462,1474
8717,7988,17661831,784
8717,2771,17667452,1237
8717,8587,17667561,316
8717,9353,17673271,241
8717,5651,17673307,925
8717,6170,17674991,1326
8717,8139,17675031,1122
8717,928,17675462,5751
8717,5623,17704902,143
8717,3685,17704903,367
8717,9118,17707603,221
8717,5656,17707605,139
8717,8759,17707654,214
8717,6537,17722973,434
8717,7494,17726978,261
8717,9202,17727276,2183
8717,6268,17729712,1378
8717,4878,17733861,2525
8717,2966,17733898,622
8717,1130,17788401,483
8717,4466,17792606,541
8717,9705,17794657,1125
8717,5485,17797381,194
8717,3405,17798287,135
8717,7760,17800786,128
8717,235,17802724,1296
8717,2918,17802747,1680
8717,6127,17825503,253
8717,3863,17828418,764
8717,7202,17830559,261
8717,3732,17831614,114
8717,5266,17831616,585
8717,7061,17831617,389
8717,6365,17833099,238
8717,4122,17834834,737
8717,6767,17834904,224
8717,8147,17835351,1270
8717,7510,17835766,246
8717,8364,17835773,184
8717,8268,17838528,1263
8717,470,17851885,208
8717,9274,17853024,193
8717,1898,17855756,128
8717,3285,17860199,991
8717,6026,17860217,316
8717,6769,17860739,1079
8717,1846,17876893,2582
8717,536,17878931,2465
8717,3554,17880708,111
8717,4373,17880714,360
8717,2232,17888952,106
8717,8180,17899392,471
8717,9345,17903381,1056
8717,2800,17908462,746
8717,7900,17910048,493
8717,4115,17910054,512
8717,4472,17910124,859
8717,8346,17910544,285
8717,1894,17910611,154
8717,3043,17920175,1471
8717,6221,17925397,2510
8717,8827,17926775,370
8717,1308,17927395,121
8717,5546,17930773,420
8717,8227,17934385,321
8717,6068,17934416,374
8717,8193,17934521,306
8717,1982,17934530,1600
8717,9726,17934655,879
8717,8657,17936925,401
8717,7682,17948485,247
8717,9725,17950614,389
8717,8494,17970255,433
8717,9351,17973653,631
8717,7163,17977710,451
8717,8723,17978144,247
8717,2826,17983690,560
8717,7256,17985262,1895
8717,6358,17989312,1055
8717,2509,17999892,532
8717,3447,18003300,1274
8717,1264,18006496,4387
8717,6713,18007532,561
8717,3429,18007535,810
8717,141,18007564,170
8717,8634,18039755,935
8717,2804,18039963,366
8717,8520,18045473,852
8717,2166,18050143,605
8717,8718,18052985,356
8717,5466,18053782,452
8717,8955,18071296,207
8717,6930,18076876,208
8717,6207,18077752,220
8717,4790,18077769,1110
8717,6095,18077875,1287
8717,3733,18077903,1461
8717,5939,18079527,539
8717,7676,18079661,393
8717,5416,18079683,764
8717,8822,18079757,282
8717,437,18079776,116
8717,4474,18079804,1191
8717,9269,18080889,487
8717,2457,18080920,664
8717,7672,18080923,129
8717,813,18081809,5791
8717,7461,18089551,381
8717,9938,18089900,529
8717,8900,18089975,290
8717,7166,18090061,483
8717,8326,18090147,125
8717,2692,18104607,268
8717,7286,18107951,2251
8717,8299,18108795,283
8717,4623,18108877,1746
8717,8991,18110808,250
8717,8353,18111281,106
8717,7237,18114057,254
8717,3155,18114060,174
8717,5031,18114068,858
8717,4988,18114142,926
8717,6748,18127101,461
8717,8642,18129852,321
8717,4442,18134249,490
8717,7125,18134894,918
8717,3432,18143905,2160
8717,8981,18143968,290
8717,143,18143977,40187
8717,2899,18144053,394
8717,2583,18144115,717
8717,1328,18144124,249
8717,1673,18149927,821
8717,9131,18161265,611
8717,8119,18163646,472
8717,6947,18166936,731
8717,7643,18170134,267
8717,3270,18170143,2403
8717,5712,18172471,425
8717,4953,18176747,256
8717,2161,18189606,2691
8717,8426,18191814,1812
8717,6707,18209290,239
8717,6161,18209468,310
8717,5956,18210706,376
8717,6700,18211536,289
8717,8943,18213403,402
8717,7136,18221931,654
8717,6805,18222699,563
8717,4457,18225810,1140
8717,6957,18228202,451
8717,9294,18232495,379
8717,2629,18243700,3243
8717,9706,18243828,277
8717,4569,18244799,1061
8717,8395,18246727,370
8717,5476,18263725,634
8717,4300,18282800,2006
8717,6912,18282915,394
8717,6657,18285151,545
8717,678,18293427,5447
8717,5105,18295852,904
8717,6705,18296030,327
8717,1658,18297707,1311
8717,4143,18298225,275
8717,4109,18301124,108
8717,807,18302455,4433
8717,9042,18310201,231
8717,1904,18310944,418
8717,7441,18316089,494
8717,8447,18323154,765
8717,5746,18331807,290
8717,460,18335634,4592
8717,5344,18337259,431
8717,7140,18339630,587
8717,7141,18339743,372
8717,8089,18340482,222
8717,5272,18341046,138
8717,9797,18342283,403
8717,3784,18353714,888
8717,5706,18363068,1797
8717,5043,18373214,119
8717,8263,18387597,538
8717,8938,18404248,270
8717,5222,18404285,599
8717,4313,18404427,117
8717,2775,18428067,420
8717,4923,18453095,372
8717,9669,18453110,392
8717,921,18460392,446
8717,6974,18461986,283
8717,4097,18465566,294
8717,2046,18465657,1375
8717,1912,18467802,1498
8717,8409,18467818,402
8717,5246,18468559,414
8717,1512,18478222,3697
8717,2915,18498558,608
8717,1395,18498569,691
8717,3816,18500665,117
8717,4491,18505784,1149
8717,4420,18505832,2059
8717,7875,18505836,557
8717,4957,18527947,718
8717,5820,18528190,2048
8717,3192,18528454,563
8717,5259,18584855,3902
8717,3015,18593175,238
8717,8258,18594594,496
8717,9680,18594634,281
8717,7535,18602341,1068
8717,1935,18607805,2469
8717,5186,18616975,1174
8717,4184,18630542,149
8717,506,18635016,3296
8717,8024,18635039,219
8717,2829,18635113,1615
8717,4006,18635622,557
8717,1866,18641982,1159
8717,5230,18652002,952
8717,8621,18655937,251
8717,4547,18656006,403
8717,3670,18656030,1375
8717,6394,18656036,365
8717,5557,18656055,273
8717,4165,18660447,682
8717,7634,18666006,289
8717,3532,18666047,1059
8717,5074,18667307,463
8717,7362,18667779,163
8717,6698,18667817,300
8717,2855,18667945,561
8717,7193,18667976,130
8717,7845,18668059,1769
8717,5174,18668066,752
8717,5393,18668485,271
8717,9904,18680106,241
8717,1453,18692431,6132
8717,8769,18693621,184
8717,940,18693716,154
8717,6614,18693743,708
8717,668,18693763,694
8717,1027,18705209,352
8717,105,18710190,20207
8717,3438,18711993,2199
8717,2390,18712886,2772
8717,9613,18722887,175
8717,6831,18730158,536
8717,6037,18736925,467
8717,3341,18739426,1122
8717,7835,18739485,313
8717,8487,18752959,307
8717,5694,18754961,106
8717,6355,18764826,716
8717,6062,18774981,1610
8717,623,18775247,703
8717,6416,18775297,515
8717,5363,18775365,147
8717,9099,18781540,168
8717,9535,18781543,226
8717,2626,18798983,2363
8717,8144,18799585,1800
8717,6929,18800655,843
8717,2652,18803640,254
8717,7555,18806240,599
8717,811,18812405,4852
8717,7036,18813530,1791
8717,2739,18813642,5833
8717,7108,18815695,464
8717,979,18816603,878
8717,5987,18819296,542
8717,4903,18867685,2088
8717,6278,18869967,442
8717,6916,18869970,123
8717,7847,18870159,182
8717,2876,18879761,1411
8717,8041,18892134,186
8717,9012,18906484,207
8717,9945,18943009,196
8717,4745,18966322,169
8717,1808,18966806,567
8717,1341,18966819,3776
8717,6899,18982011,657
8717,2100,19030845,262
8717,7939,19090384,501
8717,4742,19095025,293
8717,2313,19103097,469
8717,4961,19161852,1102
8717,5720,19286623,224
8717,2551,19286669,728
8717,9776,19286674,246
8717,1082,19288239,3270
8717,4074,19288321,673
8717,4002,19346451,147
8717,2743,19351043,709
8717,5830,19351490,2563
8717,2767,19358975,282
8717,2749,19427193,1897
8717,262,19486412,633
8717,9523,19523454,426
8717,6419,19536001,294
8717,3345,19547856,418
8717,2404,19549841,1304
8717,5319,19561922,495
8717,5441,19747756,240
8717,9410,20168816,154
8717,4451,20170296,706
8717,458,20170404,6015
8717,8029,20174424,762
8717,2768,20263040,456
8717,6077,20299683,201
8717,6621,20312459,737
8717,3288,20316309,3023
8717,1787,20317106,2734
8717,9735,20329634,535
8717,3491,20342617,3426
8717,7073,20348781,220
8717,3371,20423680,1150
8717,7834,20426917,455
8717,8129,20438825,527
8717,6423,20443235,702
8717,9638,20454076,127
8717,3553,20454672,226
8717,6926,20499240,301
8717,9659,20505127,459
8717,5185,20509356,158
8717,9633,20510241,1272
8717,2676,20518872,4493
8717,4834,20525628,1094
8717,7694,20559676,297
8717,1472,20560137,3380
8717,6054,20575425,170
8717,9381,20575434,252
8717,6730,20575446,176
8717,3281,20578940,1384
8717,5977,20587777,190
8717,9027,20603820,182
8717,2246,20604826,318
8717,1022,20613470,5635
8717,7537,20613761,603
8717,7782,20613920,583
8717,3691,20620995,1643
8717,2795,20639274,750
8717,9450,20662728,525
8717,4824,20663702,935
8717,9847,20685373,171
8717,1577,20696006,4891
8717,4654,20697435,118
8717,5938,20697471,771
8717,2112,20698530,2432
8717,4323,20701984,510
8717,8595,20705702,492
8717,7591,20706269,600
8717,4621,20706284,607
8717,6137,20706316,425
8717,2832,20706317,2466
8717,9028,20706320,757
8717,1596,20707959,2971
8717,2634,20727654,3012
8717,2221,20758175,599
8717,6412,20761374,302
8717,4386,20764879,210
8717,3490,20767918,695
8717,8772,20768868,497
8717,7933,20797535,1323
8717,5891,20800147,1037
8717,6989,20801166,396
8717,2185,20803953,621
8717,5450,20803962,269
8717,3146,20819682,3133
8717,1385,20819685,4401
8717,950,20820994,1746
8717,8796,20820995,423
8717,1708,20821087,1092
8717,1965,20821111,1364
8717,7365,20821159,106
8717,9488,20821249,100
8717,2818,20821284,334
8717,9752,20821376,182
8717,2813,20821614,238
8717,5405,20829994,175
8717,9306,20871704,310
8717,9226,20874139,355
8717,7989,20878809,241
8717,7811,20883847,289
8717,5379,20894857,2001
8717,6714,20897517,605
8717,3436,20898019,1089
8717,352,20910157,10565
8717,7877,20980373,139
8717,5817,21064599,757
8717,9286,21086818,366
8717,3587,21094993,1749
8717,1699,21104828,3449
8717,4829,21219083,1715
8717,9947,21393526,706
8717,8616,21394850,1480
8717,9755,21400356,798
8717,7673,21412360,345
8717,5553,21412400,771
8717,1527,21413662,5773
8717,8381,21414439,1722
8717,8365,21416690,1418
8717,2904,21418013,694
8717,9799,21418017,399
8717,6081,21420473,209
8717,2653,21423525,249
8717,4235,21456940,1841
8717,8005,21457243,103
8717,8344,21473305,123
8717,9666,21480734,681
8717,9029,21483760,449
8717,7758,21489683,570
8717,6493,21518647,292
8717,8394,21518679,191
8717,8711,21530229,374
8717,8807,21531503,946
8717,4984,21535019,1681
8717,1511,21535271,905
8717,9547,21535784,113
8717,5793,21569527,946
8717,8967,21795430,531
8717,7936,21843117,347
8717,1442,21844019,148
8717,6091,21849362,972
8717,267,21853621,15244
8717,5039,21853628,816
8717,5927,21853645,1026
8717,5702,21856367,187
8717,9558,21857294,124
8717,8971,21873331,783
8717,9097,21913812,172
8717,2617,21936809,2048
8717,6522,21943246,588
8717,8001,21956060,444
8717,4318,21969786,1802
8717,9807,21981841,440
8717,7542,22009741,636
8717,7903,22020052,459
8717,7802,22021611,144
8717,8307,22027055,280
8717,6015,22027459,1525
8717,9208,22040598,167
8717,5974,22054340,324
8717,2116,22055262,276
8717,7197,22055280,662
8717,5494,22055283,512
8717,8453,22131009,482
8717,6993,22151696,1008
8717,4873,22237161,1070
8717,7801,22296542,700
8717,3241,22299763,187
8717,920,22318578,17208
8717,2348,22319275,2469
8717,4808,22341276,1046
8717,7482,22367526,443
8717,6231,22381892,289
8717,8059,22402972,163
8717,7097,22428828,410
8717,8758,22431039,285
8717,3147,22443261,621
8717,1482,22450859,1581
8717,1490,22453035,535
